COUNTRY_ID,country_name,district_name,GAUL_CODE,total_population_2016,coverage_untargeted_biased_2016,coverage_untargeted_unbiased_2016,coverage_targeted_2016,number_to_vaccinate_untargeted_biased_2016,number_to_vaccinate_untargeted_unbiased_2016,number_to_vaccinate_targeted_2016,coverage_untargeted_biased_1970,coverage_untargeted_biased_1980,coverage_untargeted_biased_1990,coverage_untargeted_biased_2000,coverage_untargeted_biased_2010,coverage_untargeted_unbiased_1970,coverage_untargeted_unbiased_1980,coverage_untargeted_unbiased_1990,coverage_untargeted_unbiased_2000,coverage_untargeted_unbiased_2010,coverage_targeted_1970,coverage_targeted_1980,coverage_targeted_1990,coverage_targeted_2000,coverage_targeted_2010
LBR,Liberia,District #3,39189,144441.5762,0.846406175,0.854001856,0.856296102,0,0,0,0,0,0,0.563809589,0.901628853,0,0,0,0.743863218,0.91107678,0,0,0,0.828342192,0.913836415
LBR,Liberia,District #4,39190,43779.2762,0.846406175,0.854001856,0.856296102,0,0,0,0,0,0,0.563809589,0.901628853,0,0,0,0.743863218,0.91107678,0,0,0,0.828342192,0.913836415
LBR,Liberia,Garwula,39191,46338.10461,0.219129719,0.219129719,0.219129719,26916,26916,26916,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Gola Konneh,39192,38280.13976,0.219129719,0.219129719,0.219129719,22236,22236,22236,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Porkpa,39193,49380.5602,0.219129719,0.219129719,0.219129719,28684,28684,28684,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Robertsport,39194,7817.818734,0.219129719,0.219129719,0.219129719,4541,4541,4541,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Tewor,39195,20267.59449,0.219129719,0.219129719,0.219129719,11773,11773,11773,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Gbarzon,39196,41202.44766,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Konobo,39197,67217.19801,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Tchien,39198,57456.92932,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Buah,39199,10504.82637,0.219129719,0.219129719,0.219129719,6102,6102,6102,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Sasstown,39200,16473.89616,0.219129719,0.219129719,0.219129719,9569,9569,9569,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Trehn,39201,18785.39068,0.219129719,0.219129719,0.219129719,10912,10912,10912,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Upper Kru Coast,39202,31342.3225,0.219129719,0.219129719,0.219129719,18206,18206,18206,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Foya,39203,85409.49881,0.499675221,0.499675221,0.499675221,25651,25651,25651,0,0,0,0.507359704,0.479118701,0,0,0,0.507359704,0.479118701,0,0,0,0.507359704,0.479118701
LBR,Liberia,Kolahun,39204,96136.89379,0.499675221,0.499675221,0.499675221,28872,28872,28872,0,0,0,0.507359704,0.479118701,0,0,0,0.507359704,0.479118701,0,0,0,0.507359704,0.479118701
LBR,Liberia,Salayea,39205,37752.31269,0.219129719,0.219129719,0.219129719,21929,21929,21929,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Vahun,39206,22240.89907,0.219129719,0.219129719,0.219129719,12919,12919,12919,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Voinjama,39207,75777.73411,0.81614447,0.846711524,0.876997334,0,0,0,0,0,0,0.887610255,0.8664162,0,0,0,0.887610255,0.903253186,0,0,0,0.887610255,0.939572205
LBR,Liberia,Zorzor,39208,54865.77259,0.650933676,0.68150073,0.71178654,8179,6502,4840,0,0,0,0,0.661240873,0,0,0,0,0.698077858,0,0,0,0,0.734396877
LBR,Liberia,Firestone,39209,107390.0161,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Gibi,39210,29167.64518,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Kakata,39211,117510.1947,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Mambah-Kaba,39212,203550.3272,0.846406175,0.846696628,0.848161234,0,0,0,0,0,0,0,0.901628853,0,0,0,0,0.901973456,0,0,0,0,0.903699246
LBR,Liberia,Barrobo,39213,37552.13363,0.219129719,0.219129719,0.219129719,21813,21813,21813,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Pleebo/Sodeken,39214,132585.0042,0.219129719,0.219129719,0.219129719,77015,77015,77015,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Careysburg,39215,22733.51398,0.219129719,0.219129719,0.219129719,13205,13205,13205,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Greater Monrovia,39216,859146.7676,0.219129719,0.219129719,0.219129719,499053,499053,499053,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,St Paul River,39217,282906.8401,0.219129719,0.219129719,0.219129719,164332,164332,164332,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Todee,39218,74930.85104,0.219129719,0.219129719,0.219129719,43525,43525,43525,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Gbehlageh,39219,112812.5194,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Saclepea-Mah,39220,138697.6629,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Sanniquelleh-Mahn,39221,144400.5489,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Tappita,39222,101853.1261,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Yarwein-Mehnsohnnoh,39223,36555.00318,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Zoegeh,39224,99541.38403,0.821605308,0.857359268,0.898635536,0,0,0,0,0,0,0.922228095,0.87323287,0,0,0,0.922228095,0.916192006,0,0,0,0.922228095,0.965473618
LBR,Liberia,Gbeapo,39225,70161.99578,0.219129719,0.219129719,0.219129719,40755,40755,40755,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Webbo,39226,35167.17879,0.219129719,0.219129719,0.219129719,20428,20428,20428,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Morweh,39227,30426.52155,0.219129719,0.219129719,0.219129719,17674,17674,17674,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Timbo,39228,62556.94754,0.219129719,0.219129719,0.219129719,36337,36337,36337,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Butaw,39229,22086.83305,0.219129719,0.219129719,0.219129719,12830,12830,12830,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Dugbe River,39230,6577.471949,0.219129719,0.219129719,0.219129719,3821,3821,3821,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Greenville,39231,19233.18298,0.219129719,0.219129719,0.219129719,11172,11172,11172,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Jaedae Jaedepo,39232,25277.90076,0.219129719,0.219129719,0.219129719,14683,14683,14683,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Juarzon,39233,27358.3312,0.219129719,0.219129719,0.219129719,15892,15892,15892,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Kpayan,39234,12493.04729,0.219129719,0.219129719,0.219129719,7257,7257,7257,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
LBR,Liberia,Pyneston,39235,12445.00608,0.219129719,0.219129719,0.219129719,7229,7229,7229,0,0,0,0,0.13070917,0,0,0,0,0.13070917,0,0,0,0,0.13070917
MLI,Mali,Commune 1,19366,397440.0549,0.377206092,0.452047541,0.48372798,168035,138290,125699,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Commune 2,19367,187625.5483,0.377206092,0.452047541,0.48372798,79327,65285,59341,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Commune 3,19368,224734.5235,0.377206092,0.452047541,0.48372798,95016,78197,71077,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Commune 4,19369,324202.9556,0.377206092,0.452047541,0.48372798,137071,112807,102536,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Commune 5,19370,424642.6126,0.377206092,0.452047541,0.48372798,179536,147755,134303,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Commune 6,19371,676396.526,0.377206092,0.452047541,0.48372798,285976,235354,213925,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Ansongo,19372,149903.5045,0.377206092,0.452047541,0.48372798,63378,52159,47410,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Bourem,19373,127525.2513,0.377206092,0.452047541,0.48372798,53917,44373,40333,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Gao,19374,281660.7452,0.377206092,0.452047541,0.48372798,119084,98005,89081,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Menaka,19375,55861.56271,0.377206092,0.452047541,0.48372798,23618,19437,17667,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Bafoulabe,19376,259780.8714,0.69647939,0.759143328,0.845722429,26893,10614,0,0.153859384,0.09803569,0.4754751,0.341833713,0.72246101,0.428493264,0.270793584,0.57817581,0.395857614,0.804660378,0.499066145,0.31631998,0.605915009,0.411706134,0.914008971
MLI,Mali,Diema,19377,244044.1417,0.504474875,0.56715091,0.596008641,72121,56825,49783,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Kayes,19378,603176.3563,0.689129119,0.749683496,0.859722014,66875,30350,0,0.153859384,0.09803569,0.058855427,0.043235579,0.712747587,0.428493264,0.270793584,0.161556138,0.09725948,0.791924946,0.499066145,0.31631998,0.189295336,0.113108,0.931867265
MLI,Mali,Kenieba,19379,212672.7213,0.731007738,0.780425925,0.859722014,14673,4163,0,0.153859384,0.09803569,0.4754751,0.341833713,0.766764699,0.428493264,0.270793584,0.57817581,0.395857614,0.83157805,0.499066145,0.31631998,0.605915009,0.411706134,0.931867265
MLI,Mali,Kita,19380,479724.0201,0.762575507,0.834029813,0.859722014,17953,0,0,0.153859384,0.09803569,0.882289349,0.595070743,0.811484503,0.428493264,0.270793584,0.882289349,0.595070743,0.899968067,0.499066145,0.31631998,0.882289349,0.595070743,0.931867265
MLI,Mali,Nioro,19381,262767.2845,0.504474875,0.56715091,0.596008641,77654,61185,53602,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Yelimane,19382,196083.4516,0.504474875,0.56715091,0.596008641,57948,45658,39999,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Abeibara,19383,10170.44164,0.377206092,0.452047541,0.48372798,4300,3539,3217,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Kidal,19384,31287.06012,0.377206092,0.452047541,0.48372798,13228,10886,9895,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Tessalit,19385,22064.269,0.377206092,0.452047541,0.48372798,9329,7677,6978,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Tin-essako,19386,9101.076765,0.377206092,0.452047541,0.48372798,3848,3167,2878,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Banamba,19387,208108.5182,0.504474875,0.56715091,0.596008641,61501,48458,42452,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Dioila,19388,557128.3393,0.504474875,0.56715091,0.596008641,164645,129727,113649,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Kangaba,19389,110314.0579,0.762575507,0.799509888,0.859722014,4128,54,0,0.153859384,0.09803569,0.882289349,0.595070743,0.811484503,0.428493264,0.270793584,0.882289349,0.595070743,0.856911075,0.499066145,0.31631998,0.882289349,0.595070743,0.931867265
MLI,Mali,Kati,19390,1189205.295,0.762575507,0.799509888,0.859722014,44505,583,0,0.153859384,0.09803569,0.882289349,0.595070743,0.811484503,0.428493264,0.270793584,0.882289349,0.595070743,0.856911075,0.499066145,0.31631998,0.882289349,0.595070743,0.931867265
MLI,Mali,Kolokani,19391,271298.546,0.597564215,0.638603574,0.661132889,54921,43787,37674,0.153859384,0.09803569,0.882289349,0.595070743,0.60603983,0.428493264,0.270793584,0.882289349,0.595070743,0.656683297,0.499066145,0.31631998,0.882289349,0.595070743,0.684159666
MLI,Mali,Koulikoro,19392,251385.6247,0.504474875,0.56715091,0.596008641,74291,58535,51280,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Nara,19393,273938.8614,0.504474875,0.56715091,0.596008641,80956,63786,55881,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Bandiagara,19394,356084.64,0.504474875,0.56715091,0.596008641,105232,82914,72638,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Bankass,19395,287873.3276,0.504474875,0.56715091,0.596008641,85074,67031,58724,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Djenne,19396,229542.6059,0.504474875,0.56715091,0.596008641,67836,53449,46825,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Douentza,19397,290545.8605,0.504474875,0.56715091,0.596008641,85864,67653,59269,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Koro,19398,400511.3419,0.504474875,0.56715091,0.596008641,118361,93259,81701,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Mopti,19399,428650.2434,0.504474875,0.56715091,0.596008641,126677,99811,87441,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Tenenkou,19400,202562.5799,0.504474875,0.56715091,0.596008641,59862,47167,41321,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Youwarou,19401,118421.3358,0.504474875,0.56715091,0.596008641,34996,27574,24157,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Baroueli,19402,241066.539,0.504474875,0.56715091,0.596008641,71241,56132,49175,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Bla,19403,317150.8449,0.504474875,0.56715091,0.596008641,93726,73848,64696,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Ke-macina,19404,256311.9706,0.504474875,0.56715091,0.596008641,75747,59682,52285,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Niono,19405,427082.8184,0.504474875,0.56715091,0.596008641,126214,99446,87121,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,San,19406,380925.1689,0.504474875,0.56715091,0.596008641,112573,88698,77705,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Segou,19407,783777.8769,0.504474875,0.56715091,0.596008641,231626,182502,159884,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Tominian,19408,241432.0214,0.504474875,0.56715091,0.596008641,71349,56217,49250,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Bougouni,19409,514560.654,0.504474875,0.56715091,0.596008641,152066,119815,104966,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Kadiolo,19410,271808.3181,0.504474875,0.578022779,0.612807231,80326,60335,50881,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.575583845,0.499066145,0.31631998,0.605915009,0.411706134,0.620069613
MLI,Mali,Kolondieba,19411,220735.5215,0.504474875,0.578022779,0.612807231,65233,48998,41320,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.575583845,0.499066145,0.31631998,0.605915009,0.411706134,0.620069613
MLI,Mali,Koutiala,19412,648507.5704,0.504474875,0.56715091,0.596008641,191650,151004,132290,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Sikasso,19413,836681.8909,0.504474875,0.56715091,0.596008641,247261,194821,170676,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Yanfolila,19414,239458.4776,0.576167085,0.634056088,0.683170358,53599,39737,27976,0.153859384,0.09803569,0.4754751,0.341833713,0.573110785,0.428493264,0.270793584,0.57817581,0.395857614,0.64975308,0.499066145,0.31631998,0.605915009,0.411706134,0.712321391
MLI,Mali,Yorosso,19415,236786.7453,0.504474875,0.56715091,0.596008641,69976,55136,48302,0.153859384,0.09803569,0.4754751,0.341833713,0.47518988,0.428493264,0.270793584,0.57817581,0.395857614,0.561833389,0.499066145,0.31631998,0.605915009,0.411706134,0.598994963
MLI,Mali,Dire,19416,118997.8057,0.377206092,0.452047541,0.48372798,50312,41406,37636,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Goundam,19417,173721.777,0.377206092,0.452047541,0.48372798,73449,60447,54943,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Gourma-rharous,19418,128866.2758,0.377206092,0.452047541,0.48372798,54484,44839,40757,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Niafunke,19419,202011.4721,0.377206092,0.452047541,0.48372798,85409,70290,63891,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MLI,Mali,Tombouctou,19420,147029.7356,0.377206092,0.452047541,0.48372798,62163,51159,46501,0.153859384,0.09803569,0.058855427,0.043235579,0.311032314,0.428493264,0.270793584,0.161556138,0.09725948,0.413367375,0.499066145,0.31631998,0.189295336,0.113108,0.454169817
MRT,Mauritania,Aoujeft,19490,33091.85531,0.020231135,0.036236206,0.042353934,25804,25274,25072,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Atar,19491,63494.83008,0.020231135,0.036236206,0.042353934,49511,48495,48107,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Chinguetti,19492,10963.65467,0.020231135,0.036236206,0.042353934,8549,8374,8307,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Ouadane,19493,6209.843374,0.020231135,0.036236206,0.042353934,4842,4743,4705,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Aftout (barkewol),19494,102006.1179,0.020231135,0.036236206,0.042353934,79541,77909,77285,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Boumdeid,19495,14265.4989,0.020231135,0.036236206,0.042353934,11124,10895,10808,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Guerou,19496,51244.2919,0.020231135,0.036236206,0.042353934,39959,39139,38825,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Kankossa,19497,103361.8263,0.020231135,0.036236206,0.042353934,80598,78944,78312,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Kiffa,19498,125402.3269,0.020231135,0.036236206,0.042353934,97785,95778,95011,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
MRT,Mauritania,Aleg,19499,111335.8273,0.020231135,0.036236206,0.042353934,86816,85034,84353,0.14281611,0.091481846,0.077736429,0.048054446,0.02854581,0.396090284,0.251705619,0.17526797,0.103161098,0.055798013,0.462240223,0.294627251,0.202457281,0.119744842,0.065098045
