location_id,year_id,GBD_mean,JRF_admin,bias_term
BGR,1985,0.98385209,0.99,0.99378999
BGR,1986,0.98361838,0.99,0.993553919
BGR,1987,0.98317254,0.99,0.993103576
BGR,1988,0.98248231,0.99,0.992406374
BGR,1989,0.98145747,0.99,0.991371182
BGR,1990,0.97998357,0.99,0.989882394
BGR,1991,0.97793835,0.99,0.987816515
BGR,1992,0.97506922,0.98,0.994968592
BGR,1993,0.97147775,0.98,0.991303827
BGR,1994,0.96693903,0.93,1.039719387
BGR,1995,0.96224058,0.96,1.002333938
BGR,1996,0.95733476,0.95,1.0077208
BGR,1997,0.9523744,0.94,1.013164255
BGR,1998,0.94877511,0.95,0.998710642
BGR,1999,0.94643015,0.96,0.98586474
BGR,2000,0.94432646,0.93,1.015404796
BGR,2001,0.94339162,0.94,1.003608106
BGR,2002,0.94173139,0.93,1.012614398
BGR,2003,0.94118702,0.96,0.980403146
BGR,2004,0.9404512,0.95,0.989948632
BGR,2005,0.94042718,0.96,0.979611646
BGR,2006,0.9404158,0.95,0.989911368
BGR,2007,0.94055647,0.95,0.990059442
BGR,2008,0.9407841,0.95,0.990299053
BGR,2009,0.94094193,0.94,1.001002053
BGR,2010,0.94130975,0.94,1.001393351
BGR,2011,0.94198507,0.95,0.991563232
BGR,2012,0.94270998,0.95,0.992326295
BGR,2013,0.94351059,0.95,0.993169042
BGR,2014,0.94450647,0.88,1.073302807
BGR,2015,0.94667441,0.91,1.040301549
BHR,1980,0.90690517,0.92,0.985766489
BHR,1981,0.91048461,0.59,1.543194254
BHR,1982,0.91420591,0.65,1.406470631
BHR,1983,0.91771001,NA,NA
BHR,1984,0.91961062,0.83,1.107964602
BHR,1985,0.92022526,0.64,1.437851969
BHR,1986,0.92225522,0.8,1.152819025
BHR,1987,0.9238894,0.88,1.049874318
BHR,1988,0.92522258,0.96,0.963773521
BHR,1989,0.92471725,0.96,0.963247135
BHR,1990,0.92349648,0.94,0.982443064
BHR,1991,0.92235655,0.99,0.931673283
BHR,1992,0.91988301,0.94,0.978598947
BHR,1993,0.91836292,0.94,0.97698183
BHR,1994,0.91813165,0.96,0.956387135
BHR,1995,0.92148745,0.95,0.969986789
BHR,1996,0.9247939,0.96,0.963326979
BHR,1997,0.92943066,0.98,0.948398633
BHR,1998,0.93358684,0.98,0.952639633
BHR,1999,0.9370085,0.97,0.965988144
BHR,2000,0.94097728,0.97,0.97007967
BHR,2001,0.94586688,0.99,0.955421091
BHR,2002,0.94964182,0.98,0.969022265
BHR,2003,0.9532882,0.97,0.98277134
BHR,2004,0.9570204,0.98,0.976551429
BHR,2005,0.96060461,0.98,0.980208786
BHR,2006,0.96409351,0.98,0.983768888
BHR,2007,0.96720195,0.97,0.997115412
BHR,2008,0.97017157,0.97,1.000176876
BHR,2009,0.97302991,0.98,0.992887663
BHR,2010,0.97573245,0.99,0.985588333
BHR,2011,0.97814023,0.99,0.988020434
BHR,2012,0.98022401,0.99,0.990125263
BHR,2013,0.98203546,0.99,0.99195501
BHR,2014,0.98362958,0.98,1.003703653
BHR,2015,0.98508441,0.98,1.005188173
BHS,1980,0.56078625,0.36,1.557739583
BHS,1981,0.60187167,0.55,1.094312127
BHS,1982,0.64637834,0.69,0.936780203
BHS,1983,0.69015872,0.65,1.061782646
BHS,1984,0.73244721,0.69,1.061517696
BHS,1985,0.771119,0.86,0.89665
BHS,1986,0.80271173,0.95,0.844959716
BHS,1987,0.82537967,0.77,1.071921649
BHS,1988,0.84444284,0.85,0.993462165
BHS,1989,0.85961813,0.86,0.999555965
BHS,1990,0.87144583,0.87,1.001661874
BHS,1991,0.88035095,0.92,0.956903207
BHS,1992,0.88599247,0.92,0.963035293
BHS,1993,0.88901573,0.91,0.976940363
BHS,1994,0.89023578,0.91,0.978281077
BHS,1995,0.89019132,0.87,1.023208414
BHS,1996,0.89052373,0.85,1.047674976
BHS,1997,0.89262217,0.86,1.037932756
BHS,1998,0.89754325,0.89,1.008475562
BHS,1999,0.90429521,0.82,1.102799037
BHS,2000,0.91324133,0.99,0.92246599
BHS,2001,0.91800797,0.99,0.927280778
BHS,2002,0.92103827,0.94,0.979827947
BHS,2003,0.92451519,0.92,1.004907815
BHS,2004,0.92881536,0.93,0.998726194
BHS,2005,0.93362188,0.93,1.003894495
BHS,2006,0.93915826,0.95,0.988587642
BHS,2007,0.94443965,0.95,0.994147
BHS,2008,0.94936717,0.93,1.020824914
BHS,2009,0.95417804,0.96,0.993935458
BHS,2010,0.95844954,0.99,0.968130848
BHS,2011,0.96165788,0.98,0.981283551
BHS,2012,0.96431762,0.98,0.983997571
BHS,2013,0.96648163,0.97,0.996372814
BHS,2014,0.9684155,0.96,1.008766146
BHS,2015,0.9703691,0.95,1.021441158
BIH,1980,0.64873594,NA,NA
BIH,1981,0.660357,NA,NA
BIH,1982,0.67172647,NA,NA
BIH,1983,0.68276906,NA,NA
BIH,1984,0.69366288,NA,NA
BIH,1985,0.7044059,NA,NA
BIH,1986,0.7151292,NA,NA
BIH,1987,0.72557634,NA,NA
BIH,1988,0.7357499,NA,NA
BIH,1989,0.7458117,NA,NA
BIH,1990,0.75530797,NA,NA
BIH,1991,0.76455945,0.85,0.899481706
BIH,1992,0.77009928,0.58,1.327757379
BIH,1993,0.77829814,0.38,2.048153
BIH,1994,0.79202604,0.82,0.965885415
BIH,1995,0.80408126,0.55,1.461965927
BIH,1996,0.82080919,NA,NA
BIH,1997,0.83487952,0.79,1.056809519
BIH,1998,0.84672475,0.89,0.951376124
BIH,1999,0.85591501,0.9,0.951016678
BIH,2000,0.86627293,0.85,1.019144624
BIH,2001,0.87853622,0.91,0.965424418
BIH,2002,0.89009649,0.8,1.112620613
BIH,2003,0.89940715,0.87,1.033801322
BIH,2004,0.90626186,0.84,1.078883167
BIH,2005,0.91213226,0.93,0.980787376
BIH,2006,0.91651726,0.87,1.053468115
BIH,2007,0.92034709,0.95,0.968786411
BIH,2008,0.92353749,0.91,1.014876363
BIH,2009,0.92548776,0.9,1.028319733
BIH,2010,0.92695475,0.89,1.041522191
BIH,2011,0.92900592,0.88,1.055688545
BIH,2012,0.93108714,0.92,1.012051239
BIH,2013,0.93319321,NA,NA
BIH,2014,0.93520671,0.86,1.087449663
BIH,2015,0.93766612,0.82,1.143495268
BLR,1980,0.86605984,NA,NA
BLR,1981,0.86685801,NA,NA
BLR,1982,0.86795187,NA,NA
BLR,1983,0.86948752,NA,NA
BLR,1984,0.87147081,NA,NA
BLR,1985,0.87395376,NA,NA
BLR,1986,0.87710512,NA,NA
BLR,1987,0.88100421,NA,NA
BLR,1988,0.8856622,NA,NA
BLR,1989,0.89101857,0.9,0.990020633
BLR,1990,0.89824092,0.85,1.056754024
BLR,1991,0.9081257,0.89,1.020365955
BLR,1992,0.91902101,0.9,1.021134456
BLR,1993,0.93031764,0.91,1.022327077
BLR,1994,0.94134957,0.92,1.023206054
BLR,1995,0.95178586,0.96,0.991443604
BLR,1996,0.96085215,0.98,0.980461378
BLR,1997,0.96793228,0.98,0.987686
BLR,1998,0.97297382,0.99,0.982801838
BLR,1999,0.975721,0.99,0.985576768
BLR,2000,0.97733074,0.99,0.987202768
BLR,2001,0.97820008,0.99,0.988080889
BLR,2002,0.97830623,0.99,0.988188111
BLR,2003,0.97791606,0.86,1.137111698
BLR,2004,0.97805786,0.99,0.987937232
BLR,2005,0.97788996,0.99,0.987767636
BLR,2006,0.97751045,0.99,0.987384293
BLR,2007,0.9769578,0.95,1.028376632
BLR,2008,0.9768281,0.97,1.007039278
BLR,2009,0.9767651,0.97,1.00697433
BLR,2010,0.97700506,0.98,0.996943939
BLR,2011,0.97728986,0.99,0.987161475
BLR,2012,0.97756451,0.98,0.997514806
BLR,2013,0.97798949,0.98,0.997948459
BLR,2014,0.97852737,0.97,1.008791103
BLR,2015,0.97929329,0.99,0.989185141
BLZ,1980,0.41219592,0.47,0.877012596
BLZ,1981,0.43289253,0.44,0.983846659
BLZ,1982,0.45796913,0.61,0.750769066
BLZ,1983,0.48523045,0.59,0.822424492
BLZ,1984,0.51510125,0.53,0.971889151
BLZ,1985,0.5483371,0.58,0.945408793
BLZ,1986,0.58383733,0.82,0.711996744
BLZ,1987,0.61762279,0.85,0.726615047
BLZ,1988,0.64843625,0.61,1.063010246
BLZ,1989,0.68044519,0.79,0.861323025
BLZ,1990,0.71043348,0.91,0.780696132
BLZ,1991,0.73451537,0.82,0.895750451
BLZ,1992,0.75584227,0.74,1.021408473
BLZ,1993,0.77569979,0.85,0.912587988
BLZ,1994,0.79089004,0.88,0.898738682
BLZ,1995,0.80066353,0.83,0.964654855
BLZ,1996,0.80868095,0.85,0.951389353
BLZ,1997,0.81548399,0.86,0.948237198
BLZ,1998,0.82233435,0.87,0.945211897
BLZ,1999,0.8297227,0.87,0.953704253
BLZ,2000,0.83749318,0.91,0.920322176
BLZ,2001,0.84450996,0.96,0.879697875
BLZ,2002,0.84958225,0.89,0.954586798
BLZ,2003,0.85642332,0.96,0.892107625
BLZ,2004,0.86285675,0.97,0.889543041
BLZ,2005,0.86895812,0.96,0.905164708
BLZ,2006,0.87611282,0.98,0.893992673
BLZ,2007,0.88230586,0.96,0.919068604
BLZ,2008,0.88860387,0.94,0.945323266
BLZ,2009,0.89552915,0.97,0.923225928
BLZ,2010,0.90193355,0.96,0.939514115
BLZ,2011,0.90827239,0.95,0.9560762
BLZ,2012,0.91480231,0.98,0.933471745
BLZ,2013,0.92019582,0.95,0.968627179
BLZ,2014,0.92568964,0.95,0.974410147
BLZ,2015,0.93134552,0.94,0.990793106
BMU,1980,0.91621637,NA,NA
BMU,1981,0.92307401,NA,NA
BMU,1982,0.92995572,NA,NA
BMU,1983,0.93639952,NA,NA
BMU,1984,0.9422428,NA,NA
BMU,1985,0.94779891,NA,NA
BMU,1986,0.95292586,NA,NA
BMU,1987,0.95746082,NA,NA
BMU,1988,0.96153659,NA,NA
BMU,1989,0.96522087,NA,NA
BMU,1990,0.96846747,NA,NA
BMU,1991,0.97126704,NA,NA
BMU,1992,0.97369897,NA,NA
BMU,1993,0.97580373,NA,NA
BMU,1994,0.97750401,NA,NA
BMU,1995,0.97886431,NA,NA
BMU,1996,0.9796769,NA,NA
BMU,1997,0.98033559,NA,NA
BMU,1998,0.98078394,NA,NA
BMU,1999,0.98114842,NA,NA
BMU,2000,0.98172557,NA,NA
BMU,2001,0.98229122,NA,NA
BMU,2002,0.98279756,NA,NA
BMU,2003,0.98325586,NA,NA
BMU,2004,0.98375571,NA,NA
BMU,2005,0.98425567,NA,NA
BMU,2006,0.98470008,NA,NA
BMU,2007,0.98516393,NA,NA
BMU,2008,0.98559916,NA,NA
BMU,2009,0.98602945,NA,NA
BMU,2010,0.98644835,NA,NA
BMU,2011,0.98682541,NA,NA
BMU,2012,0.98721105,NA,NA
BMU,2013,0.98758072,NA,NA
BMU,2014,0.98795211,NA,NA
BMU,2015,0.98833901,NA,NA
BOL,1980,0.30453819,0.11,2.768529
BOL,1981,0.32035434,0.13,2.464264154
BOL,1982,0.33686084,0.12,2.807173667
BOL,1983,0.35375908,0.1,3.5375908
BOL,1984,0.37123913,0.06,6.187318833
BOL,1985,0.38996851,0.33,1.181722758
BOL,1986,0.4042381,0.29,1.393924483
BOL,1987,0.41648772,0.24,1.7353655
BOL,1988,0.43021628,0.39,1.103118667
BOL,1989,0.44822752,0.39,1.149301333
BOL,1990,0.47031218,0.41,1.147102878
BOL,1991,0.4970192,0.58,0.856929655
BOL,1992,0.52693743,0.77,0.684334325
BOL,1993,0.55894727,0.81,0.690058358
BOL,1994,0.59328812,0.81,0.732454469
BOL,1995,0.62678468,0.88,0.712255318
BOL,1996,0.65711522,0.82,0.801360024
BOL,1997,0.68463778,0.78,0.877740744
BOL,1998,0.71152651,0.76,0.936219092
BOL,1999,0.73548108,0.87,0.845380552
BOL,2000,0.75843436,0.89,0.852173438
BOL,2001,0.77975601,0.91,0.856874736
BOL,2002,0.800825,0.99,0.808914141
BOL,2003,0.8182323,0.99,0.826497273
BOL,2004,0.8340112,0.84,0.992870476
BOL,2005,0.84963167,0.85,0.999566671
BOL,2006,0.8643716,0.83,1.041411566
BOL,2007,0.87831277,0.82,1.071113134
BOL,2008,0.89162534,0.83,1.074247398
BOL,2009,0.90363991,0.85,1.063105776
BOL,2010,0.91422874,0.8,1.142785925
BOL,2011,0.92354435,0.82,1.126273598
BOL,2012,0.93131906,0.8,1.164148825
BOL,2013,0.93802243,0.8,1.172528038
BOL,2014,0.94402105,0.85,1.110613
BOL,2015,0.94941241,0.89,1.066755517
BRA,1980,0.58230662,0.37,1.573801676
BRA,1981,0.60440254,0.47,1.285962851
BRA,1982,0.62928075,0.56,1.123715625
BRA,1983,0.65198416,0.6,1.086640267
BRA,1984,0.67218763,0.68,0.988511221
BRA,1985,0.68994504,0.66,1.045371273
BRA,1986,0.70663786,0.58,1.218341138
BRA,1987,0.72313958,0.58,1.246792379
BRA,1988,0.7405709,0.58,1.276846379
BRA,1989,0.7598415,0.56,1.356859821
BRA,1990,0.78116328,0.66,1.183580727
BRA,1991,0.80417413,0.78,1.030992474
BRA,1992,0.82616603,0.71,1.163614127
BRA,1993,0.84480417,0.75,1.12640556
BRA,1994,0.85904151,0.74,1.160866905
BRA,1995,0.87168109,0.81,1.076149494
BRA,1996,0.88734049,0.77,1.152390247
BRA,1997,0.90281439,0.79,1.142803025
BRA,1998,0.91821992,0.93,0.987333247
BRA,1999,0.93114346,0.94,0.990578149
BRA,2000,0.94196856,0.98,0.961192408
BRA,2001,0.95052898,0.98,0.969927531
BRA,2002,0.95760942,0.99,0.967282242
BRA,2003,0.96315706,0.99,0.972885919
BRA,2004,0.96756178,0.99,0.977335131
BRA,2005,0.97104436,0.99,0.980852889
BRA,2006,0.9738248,0.99,0.983661414
BRA,2007,0.97606641,0.99,0.985925667
BRA,2008,0.97787547,0.99,0.987753
BRA,2009,0.97931111,0.99,0.989203141
BRA,2010,0.98047334,0.99,0.990377111
BRA,2011,0.98137945,0.99,0.991292374
BRA,2012,0.98205459,0.95,1.033741674
BRA,2013,0.98284715,0.97,1.013244485
BRA,2014,0.98365223,0.93,1.05769057
BRA,2015,0.98465008,0.96,1.025677167
BRA_4750,1980,0.52138382,NA,NA
BRA_4750,1981,0.53311747,NA,NA
BRA_4750,1982,0.54573721,NA,NA
BRA_4750,1983,0.55824465,NA,NA
BRA_4750,1984,0.57100481,NA,NA
BRA_4750,1985,0.58390325,NA,NA
BRA_4750,1986,0.59745401,NA,NA
BRA_4750,1987,0.61121553,NA,NA
BRA_4750,1988,0.6251269,NA,NA
BRA_4750,1989,0.63938707,NA,NA
BRA_4750,1990,0.65390533,NA,NA
BRA_4750,1991,0.66853815,NA,NA
BRA_4750,1992,0.68280447,NA,NA
BRA_4750,1993,0.69618881,NA,NA
BRA_4750,1994,0.70838416,NA,NA
BRA_4750,1995,0.72024649,NA,NA
BRA_4750,1996,0.73382956,NA,NA
BRA_4750,1997,0.7476486,NA,NA
BRA_4750,1998,0.76180416,NA,NA
BRA_4750,1999,0.77521765,NA,NA
BRA_4750,2000,0.78840768,NA,NA
BRA_4750,2001,0.80031419,NA,NA
BRA_4750,2002,0.8119719,NA,NA
BRA_4750,2003,0.82259971,NA,NA
BRA_4750,2004,0.83249563,NA,NA
BRA_4750,2005,0.84152991,NA,NA
BRA_4750,2006,0.84983027,NA,NA
BRA_4750,2007,0.85752648,NA,NA
BRA_4750,2008,0.86463732,NA,NA
BRA_4750,2009,0.87108779,NA,NA
BRA_4750,2010,0.87712491,NA,NA
BRA_4750,2011,0.8826105,NA,NA
BRA_4750,2012,0.88757771,NA,NA
BRA_4750,2013,0.89251214,NA,NA
BRA_4750,2014,0.89733738,NA,NA
BRA_4750,2015,0.90218955,NA,NA
BRA_4751,1980,0.6535551,NA,NA
BRA_4751,1981,0.66565281,NA,NA
BRA_4751,1982,0.67836016,NA,NA
BRA_4751,1983,0.69074261,NA,NA
BRA_4751,1984,0.70307779,NA,NA
BRA_4751,1985,0.71522588,NA,NA
BRA_4751,1986,0.72762156,NA,NA
BRA_4751,1987,0.7398079,NA,NA
BRA_4751,1988,0.75170583,NA,NA
BRA_4751,1989,0.76345253,NA,NA
BRA_4751,1990,0.7749477,NA,NA
BRA_4751,1991,0.7857495,NA,NA
BRA_4751,1992,0.79581559,NA,NA
BRA_4751,1993,0.80486953,NA,NA
BRA_4751,1994,0.81263697,NA,NA
BRA_4751,1995,0.81983334,NA,NA
BRA_4751,1996,0.82807893,NA,NA
BRA_4751,1997,0.83630109,NA,NA
BRA_4751,1998,0.84463465,NA,NA
BRA_4751,1999,0.85235626,NA,NA
BRA_4751,2000,0.85989076,NA,NA
BRA_4751,2001,0.86652106,NA,NA
BRA_4751,2002,0.87299103,NA,NA
BRA_4751,2003,0.87880164,NA,NA
BRA_4751,2004,0.8841905,NA,NA
BRA_4751,2005,0.88906842,NA,NA
BRA_4751,2006,0.89354229,NA,NA
BRA_4751,2007,0.89769936,NA,NA
BRA_4751,2008,0.90155011,NA,NA
BRA_4751,2009,0.90503097,NA,NA
BRA_4751,2010,0.90832168,NA,NA
BRA_4751,2011,0.91131085,NA,NA
BRA_4751,2012,0.91401619,NA,NA
BRA_4751,2013,0.91680253,NA,NA
BRA_4751,2014,0.91958368,NA,NA
BRA_4751,2015,0.92248815,NA,NA
BRA_4752,1980,0.52397752,NA,NA
BRA_4752,1981,0.53630012,NA,NA
BRA_4752,1982,0.54942638,NA,NA
BRA_4752,1983,0.56236184,NA,NA
BRA_4752,1984,0.57548171,NA,NA
BRA_4752,1985,0.58868825,NA,NA
BRA_4752,1986,0.60246241,NA,NA
BRA_4752,1987,0.61642677,NA,NA
BRA_4752,1988,0.63053775,NA,NA
BRA_4752,1989,0.64500666,NA,NA
BRA_4752,1990,0.65976024,NA,NA
BRA_4752,1991,0.67458779,NA,NA
BRA_4752,1992,0.68912536,NA,NA
BRA_4752,1993,0.70289844,NA,NA
BRA_4752,1994,0.71563071,NA,NA
BRA_4752,1995,0.7281912,NA,NA
BRA_4752,1996,0.74260038,NA,NA
BRA_4752,1997,0.75733906,NA,NA
BRA_4752,1998,0.77245963,NA,NA
BRA_4752,1999,0.78689384,NA,NA
BRA_4752,2000,0.80111909,NA,NA
BRA_4752,2001,0.81406265,NA,NA
BRA_4752,2002,0.8268317,NA,NA
BRA_4752,2003,0.8385359,NA,NA
BRA_4752,2004,0.84942138,NA,NA
BRA_4752,2005,0.85935301,NA,NA
BRA_4752,2006,0.86847621,NA,NA
BRA_4752,2007,0.87691689,NA,NA
BRA_4752,2008,0.88469344,NA,NA
BRA_4752,2009,0.89174384,NA,NA
BRA_4752,2010,0.89829147,NA,NA
BRA_4752,2011,0.90423632,NA,NA
BRA_4752,2012,0.90962338,NA,NA
BRA_4752,2013,0.91487545,NA,NA
BRA_4752,2014,0.91996145,NA,NA
BRA_4752,2015,0.9249509,NA,NA
BRA_4753,1980,0.51537102,NA,NA
BRA_4753,1981,0.52861255,NA,NA
BRA_4753,1982,0.54261965,NA,NA
BRA_4753,1983,0.55639249,NA,NA
BRA_4753,1984,0.57030112,NA,NA
BRA_4753,1985,0.58424807,NA,NA
BRA_4753,1986,0.59895724,NA,NA
BRA_4753,1987,0.61381549,NA,NA
BRA_4753,1988,0.62881386,NA,NA
BRA_4753,1989,0.64420265,NA,NA
BRA_4753,1990,0.65993047,NA,NA
BRA_4753,1991,0.67560691,NA,NA
BRA_4753,1992,0.69107026,NA,NA
BRA_4753,1993,0.70585442,NA,NA
BRA_4753,1994,0.71968383,NA,NA
BRA_4753,1995,0.73342395,NA,NA
BRA_4753,1996,0.74893248,NA,NA
BRA_4753,1997,0.76478314,NA,NA
BRA_4753,1998,0.78097421,NA,NA
BRA_4753,1999,0.79642987,NA,NA
BRA_4753,2000,0.81158715,NA,NA
BRA_4753,2001,0.82533473,NA,NA
BRA_4753,2002,0.83867413,NA,NA
BRA_4753,2003,0.85083163,NA,NA
BRA_4753,2004,0.86206561,NA,NA
BRA_4753,2005,0.87227005,NA,NA
BRA_4753,2006,0.88158989,NA,NA
BRA_4753,2007,0.89014524,NA,NA
BRA_4753,2008,0.89798039,NA,NA
BRA_4753,2009,0.9050712,NA,NA
BRA_4753,2010,0.91163528,NA,NA
BRA_4753,2011,0.91759026,NA,NA
BRA_4753,2012,0.92298329,NA,NA
BRA_4753,2013,0.92817599,NA,NA
BRA_4753,2014,0.93306178,NA,NA
BRA_4753,2015,0.93778044,NA,NA
BRA_4754,1980,0.62961423,NA,NA
BRA_4754,1981,0.64216149,NA,NA
BRA_4754,1982,0.65538257,NA,NA
BRA_4754,1983,0.66832101,NA,NA
BRA_4754,1984,0.6812734,NA,NA
BRA_4754,1985,0.69410628,NA,NA
BRA_4754,1986,0.70739025,NA,NA
BRA_4754,1987,0.72055346,NA,NA
BRA_4754,1988,0.73352689,NA,NA
BRA_4754,1989,0.74646461,NA,NA
BRA_4754,1990,0.75926822,NA,NA
BRA_4754,1991,0.77145565,NA,NA
BRA_4754,1992,0.78299361,NA,NA
BRA_4754,1993,0.79346955,NA,NA
BRA_4754,1994,0.80271971,NA,NA
BRA_4754,1995,0.81139565,NA,NA
BRA_4754,1996,0.8211599,NA,NA
BRA_4754,1997,0.83085114,NA,NA
BRA_4754,1998,0.84059405,NA,NA
BRA_4754,1999,0.84964043,NA,NA
BRA_4754,2000,0.85841495,NA,NA
BRA_4754,2001,0.86622798,NA,NA
BRA_4754,2002,0.87379116,NA,NA
BRA_4754,2003,0.88060111,NA,NA
BRA_4754,2004,0.88689995,NA,NA
BRA_4754,2005,0.89260733,NA,NA
BRA_4754,2006,0.89783609,NA,NA
BRA_4754,2007,0.90267754,NA,NA
BRA_4754,2008,0.90714049,NA,NA
BRA_4754,2009,0.91115952,NA,NA
BRA_4754,2010,0.91490352,NA,NA
BRA_4754,2011,0.91827911,NA,NA
BRA_4754,2012,0.92131352,NA,NA
BRA_4754,2013,0.92434442,NA,NA
BRA_4754,2014,0.92737538,NA,NA
BRA_4754,2015,0.93046314,NA,NA
BRA_4755,1980,0.49242592,NA,NA
BRA_4755,1981,0.50447589,NA,NA
BRA_4755,1982,0.51741999,NA,NA
BRA_4755,1983,0.53024322,NA,NA
BRA_4755,1984,0.54329753,NA,NA
BRA_4755,1985,0.55646098,NA,NA
BRA_4755,1986,0.57056355,NA,NA
BRA_4755,1987,0.58487576,NA,NA
BRA_4755,1988,0.59936011,NA,NA
BRA_4755,1989,0.61425412,NA,NA
BRA_4755,1990,0.62948841,NA,NA
BRA_4755,1991,0.64458621,NA,NA
BRA_4755,1992,0.65940934,NA,NA
BRA_4755,1993,0.67342961,NA,NA
BRA_4755,1994,0.68632025,NA,NA
BRA_4755,1995,0.69896722,NA,NA
BRA_4755,1996,0.71330804,NA,NA
BRA_4755,1997,0.72796768,NA,NA
BRA_4755,1998,0.74303371,NA,NA
BRA_4755,1999,0.75735831,NA,NA
BRA_4755,2000,0.771474,NA,NA
BRA_4755,2001,0.78426111,NA,NA
BRA_4755,2002,0.79682451,NA,NA
BRA_4755,2003,0.80830973,NA,NA
BRA_4755,2004,0.8190338,NA,NA
BRA_4755,2005,0.82885045,NA,NA
BRA_4755,2006,0.83790725,NA,NA
BRA_4755,2007,0.84632814,NA,NA
BRA_4755,2008,0.85412306,NA,NA
BRA_4755,2009,0.86119795,NA,NA
BRA_4755,2010,0.86780685,NA,NA
BRA_4755,2011,0.87381226,NA,NA
BRA_4755,2012,0.87925416,NA,NA
BRA_4755,2013,0.88463819,NA,NA
BRA_4755,2014,0.88985503,NA,NA
BRA_4755,2015,0.89509052,NA,NA
BRA_4756,1980,0.81069142,NA,NA
BRA_4756,1981,0.82138956,NA,NA
BRA_4756,1982,0.83210927,NA,NA
BRA_4756,1983,0.84227043,NA,NA
BRA_4756,1984,0.85209918,NA,NA
BRA_4756,1985,0.86154413,NA,NA
BRA_4756,1986,0.8711428,NA,NA
BRA_4756,1987,0.88035935,NA,NA
BRA_4756,1988,0.88916111,NA,NA
BRA_4756,1989,0.89761895,NA,NA
BRA_4756,1990,0.90568733,NA,NA
BRA_4756,1991,0.91324371,NA,NA
BRA_4756,1992,0.92023849,NA,NA
BRA_4756,1993,0.92652094,NA,NA
BRA_4756,1994,0.93208826,NA,NA
BRA_4756,1995,0.93726015,NA,NA
BRA_4756,1996,0.94270504,NA,NA
BRA_4756,1997,0.94789302,NA,NA
BRA_4756,1998,0.95286369,NA,NA
BRA_4756,1999,0.95737511,NA,NA
BRA_4756,2000,0.96158284,NA,NA
BRA_4756,2001,0.9652707,NA,NA
BRA_4756,2002,0.96878046,NA,NA
BRA_4756,2003,0.9718917,NA,NA
BRA_4756,2004,0.97468203,NA,NA
BRA_4756,2005,0.97714943,NA,NA
BRA_4756,2006,0.97935414,NA,NA
BRA_4756,2007,0.98134428,NA,NA
BRA_4756,2008,0.98313475,NA,NA
BRA_4756,2009,0.98472649,NA,NA
BRA_4756,2010,0.9861657,NA,NA
BRA_4756,2011,0.98744857,NA,NA
BRA_4756,2012,0.98859173,NA,NA
BRA_4756,2013,0.9896633,NA,NA
BRA_4756,2014,0.99067086,NA,NA
BRA_4756,2015,0.99161297,NA,NA
BRA_4757,1980,0.79668933,NA,NA
BRA_4757,1981,0.80702627,NA,NA
BRA_4757,1982,0.81750125,NA,NA
BRA_4757,1983,0.82746434,NA,NA
BRA_4757,1984,0.83711636,NA,NA
BRA_4757,1985,0.84638298,NA,NA
BRA_4757,1986,0.85549271,NA,NA
BRA_4757,1987,0.8642258,NA,NA
BRA_4757,1988,0.87257314,NA,NA
BRA_4757,1989,0.8806563,NA,NA
BRA_4757,1990,0.88844168,NA,NA
BRA_4757,1991,0.89588594,NA,NA
BRA_4757,1992,0.90278178,NA,NA
BRA_4757,1993,0.90898794,NA,NA
BRA_4757,1994,0.91440099,NA,NA
BRA_4757,1995,0.91940993,NA,NA
BRA_4757,1996,0.9248547,NA,NA
BRA_4757,1997,0.93013877,NA,NA
BRA_4757,1998,0.93531823,NA,NA
BRA_4757,1999,0.9400602,NA,NA
BRA_4757,2000,0.9445675,NA,NA
BRA_4757,2001,0.94855851,NA,NA
BRA_4757,2002,0.95241427,NA,NA
BRA_4757,2003,0.95587397,NA,NA
BRA_4757,2004,0.95904511,NA,NA
BRA_4757,2005,0.9619059,NA,NA
BRA_4757,2006,0.96451336,NA,NA
BRA_4757,2007,0.96691126,NA,NA
BRA_4757,2008,0.96911144,NA,NA
BRA_4757,2009,0.97110039,NA,NA
BRA_4757,2010,0.97294605,NA,NA
BRA_4757,2011,0.97462207,NA,NA
BRA_4757,2012,0.97614127,NA,NA
BRA_4757,2013,0.97762227,NA,NA
BRA_4757,2014,0.97905821,NA,NA
BRA_4757,2015,0.9804669,NA,NA
BRA_4758,1980,0.71617198,NA,NA
BRA_4758,1981,0.72891879,NA,NA
BRA_4758,1982,0.74202716,NA,NA
BRA_4758,1983,0.75466621,NA,NA
BRA_4758,1984,0.76708049,NA,NA
BRA_4758,1985,0.779158,NA,NA
BRA_4758,1986,0.79116184,NA,NA
BRA_4758,1987,0.8028357,NA,NA
BRA_4758,1988,0.81415141,NA,NA
BRA_4758,1989,0.82525766,NA,NA
BRA_4758,1990,0.83609349,NA,NA
BRA_4758,1991,0.84643096,NA,NA
BRA_4758,1992,0.85612363,NA,NA
BRA_4758,1993,0.86489278,NA,NA
BRA_4758,1994,0.87260807,NA,NA
BRA_4758,1995,0.87976915,NA,NA
BRA_4758,1996,0.88745987,NA,NA
BRA_4758,1997,0.89492655,NA,NA
BRA_4758,1998,0.90225273,NA,NA
BRA_4758,1999,0.90894735,NA,NA
BRA_4758,2000,0.91530621,NA,NA
BRA_4758,2001,0.92082685,NA,NA
BRA_4758,2002,0.92615056,NA,NA
